scode,sname,nav,date
106978,Franklin Asian Equity Fund - Dividend Plan,13.9868,21-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.1003,22-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.0966,26-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.0835,27-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.2082,28-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.201,29-Dec-17
106978,Franklin Asian Equity Fund - Dividend Plan,14.1479,1-Jan-18
106978,Franklin Asian Equity Fund - Dividend Plan,14.3063,2-Jan-18
106979,Franklin Asian Equity Fund - Growth Plan,21.7203,1-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.7166,4-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.5336,5-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.2321,6-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.4653,7-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.7259,8-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.8911,11-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.8109,12-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.8093,13-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.8402,14-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.66,15-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.7455,18-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.9112,19-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.8198,20-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,21.916,21-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.0938,22-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.088,26-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.0675,27-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.2629,28-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.2517,29-Dec-17
106979,Franklin Asian Equity Fund - Growth Plan,22.1685,1-Jan-18
106979,Franklin Asian Equity Fund - Growth Plan,22.4166,2-Jan-18
118556,Franklin Build India Fund - Direct - Dividend,28.1116,1-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.1497,4-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.1821,5-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,27.8887,6-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.2968,7-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.577,8-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.6654,11-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.4055,12-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.2351,13-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.3158,14-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.552,15-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,28.7817,18-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.0565,19-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.0849,20-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.1312,21-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.2352,22-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.3133,26-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.143,27-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.1369,28-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,29.3819,29-Dec-17
118556,Franklin Build India Fund - Direct - Dividend,26.9496,1-Jan-18
118556,Franklin Build India Fund - Direct - Dividend,26.8404,2-Jan-18
118557,Franklin Build India Fund - Direct - Growth,44.7889,1-Dec-17
118557,Franklin Build India Fund - Direct - Growth,44.8497,4-Dec-17
118557,Franklin Build India Fund - Direct - Growth,44.9014,5-Dec-17
118557,Franklin Build India Fund - Direct - Growth,44.4339,6-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.084,7-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.5305,8-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.6715,11-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.2573,12-Dec-17
118557,Franklin Build India Fund - Direct - Growth,44.9859,13-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.1144,14-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.4907,15-Dec-17
118557,Franklin Build India Fund - Direct - Growth,45.8567,18-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.2945,19-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.3398,20-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.4136,21-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.5793,22-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.7037,26-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.4324,27-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.4227,28-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.8131,29-Dec-17
118557,Franklin Build India Fund - Direct - Growth,46.5226,1-Jan-18
118557,Franklin Build India Fund - Direct - Growth,46.3342,2-Jan-18
112093,Franklin Build India Fund Dividend Plan,26.3178,1-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.3507,4-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.3801,5-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.1045,6-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.4855,7-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.7469,8-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.8269,11-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.5827,12-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.4224,13-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.4969,14-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.717,15-Dec-17
112093,Franklin Build India Fund Dividend Plan,26.9291,18-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.1853,19-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.2109,20-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.2534,21-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.3497,22-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.4188,26-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.2586,27-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.252,28-Dec-17
112093,Franklin Build India Fund Dividend Plan,27.4802,29-Dec-17
112093,Franklin Build India Fund Dividend Plan,25.0568,1-Jan-18
112093,Franklin Build India Fund Dividend Plan,24.9544,2-Jan-18
112092,Franklin Build India Fund Growth Plan,42.3393,1-Dec-17
112092,Franklin Build India Fund Growth Plan,42.3923,4-Dec-17
112092,Franklin Build India Fund Growth Plan,42.4396,5-Dec-17
112092,Franklin Build India Fund Growth Plan,41.9963,6-Dec-17
112092,Franklin Build India Fund Growth Plan,42.6093,7-Dec-17
112092,Franklin Build India Fund Growth Plan,43.0297,8-Dec-17
112092,Franklin Build India Fund Growth Plan,43.1584,11-Dec-17
112092,Franklin Build India Fund Growth Plan,42.7656,12-Dec-17
112092,Franklin Build India Fund Growth Plan,42.5076,13-Dec-17
112092,Franklin Build India Fund Growth Plan,42.6276,14-Dec-17
112092,Franklin Build India Fund Growth Plan,42.9816,15-Dec-17
112092,Franklin Build India Fund Growth Plan,43.3228,18-Dec-17
112092,Franklin Build India Fund Growth Plan,43.735,19-Dec-17
112092,Franklin Build India Fund Growth Plan,43.7762,20-Dec-17
112092,Franklin Build India Fund Growth Plan,43.8445,21-Dec-17
112092,Franklin Build India Fund Growth Plan,43.9995,22-Dec-17
112092,Franklin Build India Fund Growth Plan,44.1107,26-Dec-17
112092,Franklin Build India Fund Growth Plan,43.853,27-Dec-17
112092,Franklin Build India Fund Growth Plan,43.8423,28-Dec-17
112092,Franklin Build India Fund Growth Plan,44.2095,29-Dec-17
112092,Franklin Build India Fund Growth Plan,43.9305,1-Jan-18
112092,Franklin Build India Fund Growth Plan,43.751,2-Jan-18
118531,Franklin India Bluechip Fund- Direct - Growth,465.4075,1-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,465.5709,4-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,465.1416,5-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,460.8724,6-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,467.4149,7-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,471.62,8-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,473.1998,11-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,469.448,12-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,467.2865,13-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,469.9309,14-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,473.994,15-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,476.6162,18-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,480.1423,19-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,479.8503,20-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,480.5227,21-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,481.985,22-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,483.9234,26-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,482.3937,27-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,481.0648,28-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,483.3888,29-Dec-17
118531,Franklin India Bluechip Fund- Direct - Growth,480.3962,1-Jan-18
118531,Franklin India Bluechip Fund- Direct - Growth,481.0864,2-Jan-18
118462,Franklin India Bluechip Fund- Direct -Dividend,45.7532,1-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,45.7693,4-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,45.727,5-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,45.3074,6-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,45.9505,7-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.3639,8-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.5192,11-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.1504,12-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,45.9379,13-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.1979,14-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.5973,15-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,46.8551,18-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.2017,19-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.173,20-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.2391,21-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.3829,22-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.5734,26-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.4231,27-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.2924,28-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.5209,29-Dec-17
118462,Franklin India Bluechip Fund- Direct -Dividend,47.2267,1-Jan-18
118462,Franklin India Bluechip Fund- Direct -Dividend,47.2945,2-Jan-18
100470,Franklin India Bluechip Fund-Dividend,43.5089,1-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.521,4-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.4798,5-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.0796,6-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.6901,7-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.0819,8-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.2264,11-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.8743,12-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.6713,13-Dec-17
100470,Franklin India Bluechip Fund-Dividend,43.9174,14-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.296,15-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.5378,18-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.8662,19-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.8379,20-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.8993,21-Dec-17
100470,Franklin India Bluechip Fund-Dividend,45.0348,22-Dec-17
100470,Franklin India Bluechip Fund-Dividend,45.2116,26-Dec-17
100470,Franklin India Bluechip Fund-Dividend,45.0673,27-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.9421,28-Dec-17
100470,Franklin India Bluechip Fund-Dividend,45.1581,29-Dec-17
100470,Franklin India Bluechip Fund-Dividend,44.8753,1-Jan-18
100470,Franklin India Bluechip Fund-Dividend,44.9386,2-Jan-18
100471,Franklin India Bluechip Fund-Growth,446.6772,1-Dec-17
100471,Franklin India Bluechip Fund-Growth,446.801,4-Dec-17
100471,Franklin India Bluechip Fund-Growth,446.3783,5-Dec-17
100471,Franklin India Bluechip Fund-Growth,442.2704,6-Dec-17
100471,Franklin India Bluechip Fund-Growth,448.538,7-Dec-17
100471,Franklin India Bluechip Fund-Growth,452.5598,8-Dec-17
100471,Franklin India Bluechip Fund-Growth,454.0431,11-Dec-17
100471,Franklin India Bluechip Fund-Growth,450.429,12-Dec-17
100471,Franklin India Bluechip Fund-Growth,448.3443,13-Dec-17
100471,Franklin India Bluechip Fund-Growth,450.8708,14-Dec-17
100471,Franklin India Bluechip Fund-Growth,454.7578,15-Dec-17
100471,Franklin India Bluechip Fund-Growth,457.2407,18-Dec-17
100471,Franklin India Bluechip Fund-Growth,460.6123,19-Dec-17
100471,Franklin India Bluechip Fund-Growth,460.3213,20-Dec-17
100471,Franklin India Bluechip Fund-Growth,460.9518,21-Dec-17
100471,Franklin India Bluechip Fund-Growth,462.3432,22-Dec-17
100471,Franklin India Bluechip Fund-Growth,464.1575,26-Dec-17
100471,Franklin India Bluechip Fund-Growth,462.6767,27-Dec-17
100471,Franklin India Bluechip Fund-Growth,461.3909,28-Dec-17
100471,Franklin India Bluechip Fund-Growth,463.6085,29-Dec-17
100471,Franklin India Bluechip Fund-Growth,460.7052,1-Jan-18
100471,Franklin India Bluechip Fund-Growth,461.3551,2-Jan-18
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.2858,1-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.28,4-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.284,5-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.1475,6-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.4066,7-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.6014,8-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.6542,11-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.5425,12-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.4597,13-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.5668,14-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.749,15-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,19.8484,18-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0098,19-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0089,20-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.01,21-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.1015,22-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.1282,26-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0826,27-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0714,28-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.2039,29-Dec-17
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0908,1-Jan-18
118509,Franklin India FLEXI CAP FUND - Direct - Dividend,20.0788,2-Jan-18
118510,Franklin India FLEXI CAP FUND - Direct - Growth,81.3829,1-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,81.3588,4-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,81.3754,5-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,80.7996,6-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,81.8929,7-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,82.715,8-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,82.9376,11-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,82.4666,12-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,82.1169,13-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,82.5691,14-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,83.338,15-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,83.7574,18-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.4383,19-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.4347,20-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.4395,21-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.8254,22-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.9381,26-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.7456,27-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.6988,28-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,85.2576,29-Dec-17
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.7805,1-Jan-18
118510,Franklin India FLEXI CAP FUND - Direct - Growth,84.7299,2-Jan-18
